"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Age","Answer.Automation","Answer.Education","Answer.Gender","Answer.Political","Answer.Race","Answer.Universal","Approve","Reject"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","36DSNE9QZ6QOWPJZIMTLYGQEKCOJO4","A23QPHQND6CS8Y","Submitted","Thu Nov 17 08:06:32 PST 2016","Thu Nov 17 08:06:58 PST 2016","Fri Nov 18 08:06:58 PST 2016","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","18-24","No","College","Female","Conservative","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","36DSNE9QZ6QOWPJZIMTLYGQEKD9OJW","A1K4WFF8IVITN4","Submitted","Thu Nov 17 10:00:16 PST 2016","Thu Nov 17 10:00:42 PST 2016","Fri Nov 18 10:00:42 PST 2016","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","25-29","Yes","College","Male","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","36H9ULYP63MUQC66JJAVBMH0SEYFJL","A1JVWOBGNA6KJT","Submitted","Thu Nov 17 21:22:55 PST 2016","Thu Nov 17 21:23:28 PST 2016","Fri Nov 18 21:23:28 PST 2016","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","50-59","No","HS","Male","Moderate","White","No"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","36W0OB37HX644N2GWV1H21H3RPAZH6","A3VGVIXUXNBUMS","Submitted","Thu Nov 17 10:22:59 PST 2016","Thu Nov 17 10:23:41 PST 2016","Fri Nov 18 10:23:41 PST 2016","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","50-59","Unsure","HS","Female","Liberal","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","379J5II41P88FOUART229J9SK2NEL3","A1WL3NZ50YEOWP","Submitted","Thu Nov 17 21:09:00 PST 2016","Thu Nov 17 21:10:39 PST 2016","Fri Nov 18 21:10:39 PST 2016","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","30-39","Yes","College","Female","Liberal","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","37C0GNLMHGVL4XD38ULGEI9AUVX6DU","A1UNVBGKFZZSO","Submitted","Thu Nov 17 21:05:30 PST 2016","Thu Nov 17 21:06:19 PST 2016","Fri Nov 18 21:06:19 PST 2016","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","25-29","Yes","College","Male","Moderate","Hispanic","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","37ZHEEHM6XE6Q5PBYFKW7NNUYTS37S","A2VRDE2FHCBMF8","Submitted","Thu Nov 17 21:03:04 PST 2016","Thu Nov 17 21:03:59 PST 2016","Fri Nov 18 21:03:59 PST 2016","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","30-39","Yes","HS","Male","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3907X2AHF1X6BTXSQ108OZ9NS7LP2T","A35OO7CVGOXUDT","Submitted","Thu Nov 17 10:21:01 PST 2016","Thu Nov 17 10:21:31 PST 2016","Fri Nov 18 10:21:31 PST 2016","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","18-24","No","College","Female","Moderate","White","Unsure"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3907X2AHF1X6BTXSQ108OZ9NS9YP2A","A395IZV26PXT34","Submitted","Thu Nov 17 21:14:37 PST 2016","Thu Nov 17 21:15:00 PST 2016","Fri Nov 18 21:15:00 PST 2016","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","25-29","Unsure","Grad","Male","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","392CY0QWG2JOXLPBHKTC8H59Q904IA","A3OKWRLKLYVH4F","Submitted","Thu Nov 17 21:17:41 PST 2016","Thu Nov 17 21:18:14 PST 2016","Fri Nov 18 21:18:14 PST 2016","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","25-29","No","College","Male","Conservative","White","No"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39GAF6DQWSSCRSCST99TP8O0MRL1VQ","A2VZ5Y1X0GWPGH","Submitted","Thu Nov 17 20:56:03 PST 2016","Thu Nov 17 20:56:36 PST 2016","Fri Nov 18 20:56:36 PST 2016","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","Grad","Male","Liberal","Other","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39GAF6DQWSSCRSCST99TP8O0MRLV1K","A36UZHVNGAP6R6","Submitted","Thu Nov 17 21:19:12 PST 2016","Thu Nov 17 21:19:35 PST 2016","Fri Nov 18 21:19:35 PST 2016","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","30-39","Unsure","College","Female","Liberal","White","Unsure"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39GXDJN2OU6U2SWDSUI84IB80WS8VG","A2OTWG5TZWVN0H","Submitted","Thu Nov 17 16:37:04 PST 2016","Thu Nov 17 16:37:39 PST 2016","Fri Nov 18 16:37:39 PST 2016","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","18-24","No","HS","Female","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39JEC7537VTWEVMQ96YD647RQL3CVC","A6K2AO2O62VNI","Submitted","Thu Nov 17 06:41:33 PST 2016","Thu Nov 17 06:41:58 PST 2016","Fri Nov 18 06:41:58 PST 2016","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","40-44","No","Grad","Female","Conservative","White","No"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39JEC7537VTWEVMQ96YD647RQOPVCN","A3RA35OTC74TNU","Submitted","Thu Nov 17 17:58:14 PST 2016","Thu Nov 17 17:58:49 PST 2016","Fri Nov 18 17:58:49 PST 2016","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","25-29","Yes","College","Female","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39K0FND3AI7PVTVJB01VDDYQZRRMAS","ALNWI502XLYHM","Submitted","Thu Nov 17 12:55:21 PST 2016","Thu Nov 17 12:55:46 PST 2016","Fri Nov 18 12:55:46 PST 2016","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","50-59","No","College","Female","Conservative","White","No"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39L1G8WVWRJSFJA99Z3N6DWHV4413Z","AYZ85PU887QY1","Submitted","Thu Nov 17 04:26:22 PST 2016","Thu Nov 17 04:26:45 PST 2016","Fri Nov 18 04:26:45 PST 2016","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","College","Female","Moderate","Black","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39LOEL67OTXAQJUU8KC2LNJP9DY83K","AQF6BA3IZCV2L","Submitted","Thu Nov 17 21:02:53 PST 2016","Thu Nov 17 21:03:11 PST 2016","Fri Nov 18 21:03:11 PST 2016","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","18-24","Unsure","HS","Female","Liberal","Hispanic","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39OWYR0EPLJKL1155JBYL9WO5ISFY0","A17G8WBUU5BW42","Submitted","Thu Nov 17 19:04:18 PST 2016","Thu Nov 17 19:07:11 PST 2016","Fri Nov 18 19:07:11 PST 2016","","","","173","0% (0/0)","0% (0/0)","0% (0/0)","30-39","Yes","HS","Female","Conservative","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39PAAFCODNSD0CO1VST3VE7VE9LTVY","A19JBOIFV0Q09E","Submitted","Thu Nov 17 12:36:03 PST 2016","Thu Nov 17 12:36:41 PST 2016","Fri Nov 18 12:36:41 PST 2016","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","25-29","No","College","Female","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39PAAFCODNSD0CO1VST3VE7VE9VTV8","A3QFXP9WDS19PR","Submitted","Thu Nov 17 14:02:07 PST 2016","Thu Nov 17 14:02:44 PST 2016","Fri Nov 18 14:02:44 PST 2016","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","18-24","No","College","Female","Liberal","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39RP059MEILUE30BHE1R8OIWH83MBC","A3586AZAAHFYBX","Submitted","Thu Nov 17 11:50:53 PST 2016","Thu Nov 17 11:51:32 PST 2016","Fri Nov 18 11:51:32 PST 2016","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","25-29","Yes","College","Male","Conservative","White","No"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","39ZSFO5CA9OJ9U3WE85UXMI32YYJU3","AP2HP33DDA61D","Submitted","Thu Nov 17 06:06:57 PST 2016","Thu Nov 17 06:07:37 PST 2016","Fri Nov 18 06:07:37 PST 2016","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","18-24","Yes","College","Female","Liberal","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3A1COHJ8NKNPKR1TN514PHKZSH28HB","A7GPRIEC9HM9P","Submitted","Thu Nov 17 14:34:41 PST 2016","Thu Nov 17 14:35:25 PST 2016","Fri Nov 18 14:35:25 PST 2016","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","18-24","No","College","Female","Conservative","White","No"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3A1COHJ8NKNPKR1TN514PHKZSIGH80","A2E3SM3T01ENIR","Submitted","Thu Nov 17 21:11:35 PST 2016","Thu Nov 17 21:12:11 PST 2016","Fri Nov 18 21:12:11 PST 2016","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","Grad","Male","Liberal","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3AAPLD8UCD98IBTHQ3CZGDGM6U8HTU","A34V3N0B4C3BMF","Submitted","Thu Nov 17 12:20:19 PST 2016","Thu Nov 17 12:20:57 PST 2016","Fri Nov 18 12:20:57 PST 2016","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","18-24","Unsure","HS","Male","Liberal","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3AMW0RGHOEU20FMLCKYSGNCL34APNM","A1WNHGZ8S46T3C","Submitted","Thu Nov 17 18:56:44 PST 2016","Thu Nov 17 18:57:55 PST 2016","Fri Nov 18 18:57:55 PST 2016","","","","71","0% (0/0)","0% (0/0)","0% (0/0)","50-59","No","HS","Male","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3AMYWKA6YCEC8U4SY3ZWPCL9Y94O69","A2LIQFAPQK4205","Submitted","Thu Nov 17 21:10:21 PST 2016","Thu Nov 17 21:11:12 PST 2016","Fri Nov 18 21:11:12 PST 2016","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","60-64","Unsure","College","Female","Moderate","Black","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3ATPCQ38J92PPAKXU3P678LX827AYA","A2P3PYMHBQ242A","Submitted","Thu Nov 17 18:00:34 PST 2016","Thu Nov 17 18:01:02 PST 2016","Fri Nov 18 18:01:02 PST 2016","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","45-49","No","Grad","Female","Liberal","White","Unsure"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3ATTHHXXWBGFVNDL1VVH5S27J44IX2","A2U3UM207NAHR1","Submitted","Thu Nov 17 21:07:11 PST 2016","Thu Nov 17 21:08:07 PST 2016","Fri Nov 18 21:08:07 PST 2016","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","HS","Male","Liberal","Black","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3AUQQEL7U6LCK3RAXQ5TB35QHYM0VR","A15XX0WDRG29E7","Submitted","Thu Nov 17 12:13:00 PST 2016","Thu Nov 17 12:13:25 PST 2016","Fri Nov 18 12:13:25 PST 2016","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","40-44","No","College","Female","Liberal","Other","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3AUQQEL7U6LCK3RAXQ5TB35QHYZV0Z","A3AOAN2FTKAAUT","Submitted","Thu Nov 17 14:15:25 PST 2016","Thu Nov 17 14:16:09 PST 2016","Fri Nov 18 14:16:09 PST 2016","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","40-44","No","Grad","Female","Liberal","White","Unsure"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3AUQQEL7U6LCK3RAXQ5TB35QHZF0VM","A3JTDNRJYVCGQD","Submitted","Thu Nov 17 21:02:58 PST 2016","Thu Nov 17 21:03:29 PST 2016","Fri Nov 18 21:03:29 PST 2016","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","25-29","No","College","Female","Liberal","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3AZHRG4CU5CS8UPRDGZNS8D7QEC03D","A2836MLRTKKQMO","Submitted","Thu Nov 17 15:06:53 PST 2016","Thu Nov 17 15:07:16 PST 2016","Fri Nov 18 15:07:16 PST 2016","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","40-44","Unsure","College","Female","Conservative","White","Unsure"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3B3WTRP3DCULJ6HL9C4B2998N2E92R","A1DJXFXK566PUE","Submitted","Thu Nov 17 07:42:09 PST 2016","Thu Nov 17 07:42:41 PST 2016","Fri Nov 18 07:42:41 PST 2016","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","40-44","Yes","College","Female","Liberal","White","Unsure"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3BC8WZX3V4O8RQUSIJJYU2HA5I0RRF","A1R4L4OLG85EOP","Submitted","Thu Nov 17 16:21:43 PST 2016","Thu Nov 17 16:22:06 PST 2016","Fri Nov 18 16:22:06 PST 2016","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","HS","Female","Liberal","Hispanic","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3BF51CHDTW2722WQS1OPW2EH9K30HV","A1L6MO2QWYP9TA","Submitted","Thu Nov 17 20:37:30 PST 2016","Thu Nov 17 20:37:58 PST 2016","Fri Nov 18 20:37:58 PST 2016","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","25-29","No","HS","Female","Conservative","Hispanic","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3BXQMRHWK0Q9A29HH5IMDEAK6T7MUQ","A2GBV3YLSRW4SH","Submitted","Thu Nov 17 11:34:31 PST 2016","Thu Nov 17 11:35:44 PST 2016","Fri Nov 18 11:35:44 PST 2016","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","College","Male","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3CCZ6YKWR8BDI308RV690GCK7F759W","A33CFLCMJNHHNC","Submitted","Thu Nov 17 21:00:07 PST 2016","Thu Nov 17 21:00:52 PST 2016","Fri Nov 18 21:00:52 PST 2016","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","College","Female","Liberal","Other","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3CFJTT4SXUILG87UJIRJBTPJHB6I7O","A27PHVWQF0QC6B","Submitted","Thu Nov 17 18:27:19 PST 2016","Thu Nov 17 18:27:56 PST 2016","Fri Nov 18 18:27:56 PST 2016","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","18-24","Unsure","Grad","Female","Moderate","White","Yes"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3COPXFW7XC41S91IF76COVVH969KPA","A3TPJ3DYSTKSZJ","Submitted","Thu Nov 17 06:31:44 PST 2016","Thu Nov 17 06:32:52 PST 2016","Fri Nov 18 06:32:52 PST 2016","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","30-39","No","College","Female","Conservative","White","Unsure"
"3XEIP58NL0F33ZNCXDBD69ESMJGLZQ","3PICF97GBRFU014N03HHGMN4Y95P76","Answer a survey about automation","Give us your opinion on your thoughts about automation","survey, demographics","$0.10","Thu Nov 17 03:46:12 PST 2016","250","BatchId:2599180;","180","86400","Fri Nov 18 03:46:12 PST 2016","","","3DH6GAKTYZHQQIS56V55O1C6HN0ZYM","A16LZUEQ6JGHWA","Submitted","Thu Nov 17 21:17:12 PST 2016","Thu Nov 17 21:17:38 PST 2016","Fri Nov 18 21:17:38 PST 2016","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","30-39","Unsure","College","Male","Liberal","White","Yes"
